game_id,names,min_players,max_players,min_time,max_time,year,avg_rating,geek_rating,num_votes,age,mechanic,owned,category,designer,weight
216094,Unlock! The Island of Doctor Goorse,2,6,45,75,2017,6.80854,6.06339,815,10,"Co-operative Play, Storytelling",2089,"Card Game, Exploration, Puzzle, Real-time","Thomas Cauët, Cyril Demaegd",2.7778
6613,"Downtown: Air War Over Hanoi, 1965-1972",2,2,240,240,2004,7.82353,6.06274,397,14,"Chit-Pull System, Dice Rolling, Hex-and-Counter, Simulation",1045,"Aviation / Flight, Modern Warfare, Vietnam War, Wargame",Lee Brimmicombe-Wood,4.0722
141791,Piñata,2,2,30,30,2013,6.87631,6.06246,779,13,"Hand Management, Set Collection",1343,Card Game,Stephen Glenn,1.4667
35342,Hold the Line,2,2,60,60,2008,7.36493,6.06198,491,0,"Action Point Allowance System, Dice Rolling, Hex-and-Counter, Modular Board",891,"Age of Reason, American Revolutionary War, Wargame","Matt Burchfield, Grant Wylie, Mike Wylie",1.8242
140519,Myth,2,5,120,120,2014,6.70449,6.06174,1465,12,"Co-operative Play, Dice Rolling, Grid Movement, Hand Management, Variable Phase Order, Variable Player Powers",3434,"Adventure, Fantasy, Miniatures","Brian Shotton, Kenny Sims",3.8444
8172,Coyote,3,6,20,30,2003,6.6073,6.0614300000000005,1159,10,none,1440,"Bluffing, Card Game, Deduction, Party Game",Spartaco Albertarelli,1.2056
147930,King & Assassins,2,2,30,30,2013,7.007969999999999,6.06139,703,10,"Action Point Allowance System, Grid Movement, Secret Unit Deployment, Variable Player Powers",945,"Bluffing, Medieval",Łukasz Woźniak,1.8478
35285,German Railways,3,5,60,60,2008,6.8981699999999995,6.06135,722,12,"Auction/Bidding, Route/Network Building, Stock Holding",1232,"Economic, Trains, Transportation",Harry Wu,2.925
24037,Escape from Atlantis,2,4,60,60,1986,6.5609,6.06065,1345,8,Modular Board,2070,"Adventure, Nautical",Julian Courtland-Smith,1.5646
37231,Comuni,2,5,90,90,2008,6.711189999999999,6.06027,989,12,"Auction/Bidding, Card Drafting, Partnerships, Set Collection",1129,"City Building, Medieval","Acchittocca, Virginio Gigli",3.304
4174,Lifeboat,4,6,60,60,2002,6.365480000000001,6.0602,2314,13,"Hand Management, Partnerships, Player Elimination, Secret Unit Deployment, Set Collection, Trading, Variable Player Powers",3508,"Bluffing, Card Game, Humor, Nautical, Negotiation, Party Game, Travel",Jeff Siadek,1.7032
215613,Tao Long: The Way of the Dragon,2,2,10,30,2017,7.33714,6.06018,566,14,"Grid Movement, Modular Board, Point to Point Movement",2202,Abstract Strategy,"Dox Lucchin, Pedro Latro",2.5714
35350,Field Commander: Alexander,1,1,90,90,2009,7.04979,6.06,657,12,"Area Movement, Dice Rolling",1459,"Ancient, Wargame",Dan Verssen,2.32
171479,Commissioned,2,6,60,60,2016,7.474419999999999,6.059819999999999,465,13,"Area Movement, Co-operative Play, Deck / Pool Building, Set Collection, Variable Player Powers",1070,"Ancient, Educational, Religious",Patrick Lysaght,2.7037
24920,Storm Over Stalingrad,2,2,180,180,2006,7.154730000000001,6.05956,562,12,Area-Impulse,1261,"Wargame, World War II",Tetsuya Nakamura,2.1939
135649,Tales & Games: The Three Little Pigs,2,5,20,20,2013,6.52609,6.05895,1411,7,"Dice Rolling, Press Your Luck, Take That",2795,"Animals, Children's Game, Dice, Novel-based",Laurent Pouchain,1.1724
3348,Santa Fe Rails,2,5,60,60,2001,6.81953,6.05891,826,12,"Card Drafting, Route/Network Building, Simultaneous Action Selection, Stock Holding",941,Trains,Alan R. Moon,2.5051
136955,Hands in the Sea,2,2,90,120,2016,7.9459100000000005,6.05851,342,14,Deck / Pool Building,793,"Ancient, Card Game, Wargame",Daniel Berger (I),2.9474
78954,Mousquetaires du Roy,1,5,75,75,2010,6.893560000000001,6.058330000000001,765,12,"Co-operative Play, Dice Rolling, Partnerships",1525,"Adventure, Novel-based, Renaissance","François Combe, Gilles Lehmann",2.9143
193560,Escape the Room: Mystery at the Stargazer's Manor,3,8,90,90,2016,6.6704,6.05831,1039,10,"Co-operative Play, Memory, Paper-and-Pencil, Pattern Recognition, Storytelling",2108,"Murder/Mystery, Party Game, Puzzle","Rebecca Bleau, Nicholas Cravotta",1.5
33107,Senji,3,6,90,90,2008,6.53416,6.0582,1375,0,"Area Movement, Auction/Bidding, Card Drafting, Dice Rolling, Hand Management, Set Collection, Simultaneous Action Selection, Trading",1848,"Bluffing, Medieval, Negotiation","Bruno Cathala, Serge Laget",2.972
4209,Monza,2,6,10,10,2000,6.61601,6.057869999999999,1170,5,"Dice Rolling, Roll / Spin and Move",2104,"Children's Game, Dice, Racing, Sports",Jürgen P. Grunau,1.0506
175,Raj,2,5,20,20,1988,6.46159,6.05781,1611,8,Simultaneous Action Selection,2415,"Animals, Bluffing, Card Game",Alex Randolph,1.1852
169,En Garde,2,2,30,30,1993,6.496169999999999,6.05764,1453,8,"Hand Management, Point to Point Movement",1906,"Card Game, Sports",Reiner Knizia,1.4103
93538,Battleship Galaxies,2,4,70,70,2011,6.621510000000001,6.05762,1171,13,"Action Point Allowance System, Area Movement, Dice Rolling",2467,"Miniatures, Science Fiction, Wargame","Colby Dauch, Dustin DePenning, Jerry Hawthorne, Craig Van Ness",2.3838
185123,Ascension: Dreamscape,1,4,30,60,2015,7.69487,6.057119999999999,400,13,"Card Drafting, Deck / Pool Building, Hand Management",852,"Card Game, Fantasy","John Fiorillo, Justin Gary",2.3846
218920,Valletta,2,4,40,80,2017,7.05713,6.0563400000000005,607,10,Deck / Pool Building,1008,City Building,Stefan Dorra,2.4286
19996,Nacht der Magier,2,4,10,20,2005,6.67001,6.05618,1029,5,Press Your Luck,1437,"Action / Dexterity, Children's Game, Fantasy","Kirsten Becker, Jens-Peter Schliemann",1.1204
83040,Leader 1: Hell of the North,2,10,45,45,2011,7.74101,6.0559,395,14,"Modular Board, Simulation",747,"Racing, Sports","Christophe Leclercq, Alain Ollier",2.6889
142854,Infection: Humanity's Last Gasp,1,1,45,45,2013,7.36459,6.0555,488,13,Dice Rolling,907,"Medical, Puzzle",John Gibson,2.0976
218311,Deckscape: Test Time,1,6,30,90,2017,6.917439999999999,6.05538,718,12,Co-operative Play,1373,"Card Game, Puzzle, Real-time","Martino Chiacchiera, Silvano Sorrentino",1.4444
224821,One Deck Dungeon: Forest of Shadows,1,2,30,45,2017,7.61543,6.05513,431,14,"Co-operative Play, Deck / Pool Building, Dice Rolling",2573,"Adventure, Card Game, Exploration, Medieval, Video Game Theme",Chris Cieslik,2.1667
124380,Ladies & Gentlemen,4,10,30,30,2013,6.56957,6.0549800000000005,1273,14,"Card Drafting, Partnerships, Set Collection, Simultaneous Action Selection",2580,"Humor, Party Game, Post-Napoleonic, Real-time",Loïc Lamy,2.0222
182351,Thief's Market,3,5,30,50,2016,6.6261,6.05427,1122,10,Dice Rolling,3179,"Dice, Fantasy",Dave Chalker,1.9167
198522,Archer: Once You Go Blackmail...,2,4,20,30,2016,7.20895,6.054180000000001,580,10,"Hand Management, Player Elimination",1434,"Card Game, Deduction, Movies / TV / Radio theme, Spies/Secret Agents",Seiji Kanai,1.2
30539,Get Bit!,3,6,20,20,2007,6.18804,6.05286,5102,7,"Hand Management, Player Elimination, Simultaneous Action Selection",8731,"Animals, Bluffing, Party Game, Pirates, Racing",Dave Chalker,1.1212
117942,Zooloretto: The Dice Game,2,4,15,15,2012,6.4530199999999995,6.05279,1523,7,"Dice Rolling, Set Collection",1964,"Animals, Dice",Michael Schacht,1.2522
181761,Pi mal Pflaumen,3,5,30,40,2015,6.65896,6.05278,1001,8,"Auction/Bidding, Card Drafting, Set Collection",1601,Card Game,Matthias Cramer,1.7742
191301,The Walking Dead: All Out War,1,2,30,120,2016,8.05915,6.05234,414,0,Dice Rolling,1212,"Comic Book / Strip, Miniatures, Zombies",Mark Latham,2.8182
108044,Nefarious,2,6,30,45,2011,6.40081,6.05224,1951,8,"Hand Management, Simultaneous Action Selection",2467,"Card Game, Humor, Science Fiction",Donald X. Vaccarino,1.7426
161226,The Builders: Antiquity,2,4,30,30,2015,6.85608,6.0521199999999995,790,10,"Action Point Allowance System, Card Drafting, Set Collection",1742,"Ancient, City Building",Frédéric Henry,1.9111
84772,"Sun, Sea & Sand",2,5,60,60,2010,6.9557,6.05165,664,10,"Tile Placement, Time Track, Worker Placement",822,"Economic, Travel",Corné van Moorsel,2.6271
173105,The Great War,2,2,60,60,2015,7.83287,6.05161,367,0,none,1022,"Miniatures, Wargame, World War I",Richard Borg,2.65
179182,Dojo Kun,1,4,60,90,2015,7.19137,6.05121,589,13,"Betting/Wagering, Dice Rolling, Worker Placement",808,"Dice, Fighting",Roberto Pestrin,2.6923
105593,Cheating Moth,3,5,30,30,2011,6.49453,6.05112,1548,7,Hand Management,2959,"Action / Dexterity, Card Game","Emely Brand, Lukas Brand",1.1647
41569,The Great Fire of London 1666,3,6,80,120,2010,6.51881,6.05087,1340,12,"Action Point Allowance System, Area Movement, Simulation",2075,Renaissance,Richard Denning,2.5285
159692,Comanchería: The Rise and Fall of the Comanche Empire,1,1,60,360,2016,8.09223,6.0505,319,14,"Card Drafting, Chit-Pull System, Co-operative Play, Point to Point Movement",1405,"American Indian Wars, American West, Wargame",Joel Toppen,4.0682
10788,Hellenes: Campaigns of the Peloponnesian War,2,2,240,240,2009,7.446160000000001,6.0504,458,12,"Area Movement, Campaign / Battle Card Driven, Dice Rolling, Secret Unit Deployment",1214,"Ancient, Wargame",Craig Besinque,2.9859
12681,Neuland,2,4,100,100,2004,6.51253,6.050269999999999,1320,12,"Action Point Allowance System, Tile Placement, Time Track, Worker Placement",2070,"Civilization, Economic","Peter Eggert, Tobias Stapelfeldt",3.6849
168433,The World of Smog: On Her Majesty's Service,2,4,60,60,2015,6.9790399999999995,6.05002,722,14,"Auction/Bidding, Set Collection, Stock Holding, Trading",1714,"Abstract Strategy, Fantasy, Miniatures, Science Fiction",Yohan Lemonnier,2.5135
76674,String Railway,2,5,30,30,2009,6.41805,6.049980000000001,1670,8,Route/Network Building,2615,"Territory Building, Trains",Hisashi Hayashi,1.4444
15033,Australia,2,5,60,90,2005,6.51494,6.04887,1328,10,"Action Point Allowance System, Area Control / Area Influence, Area Movement, Card Drafting, Hand Management",1506,"Aviation / Flight, Exploration","Michael Kiesling, Wolfgang Kramer",2.4108
4616,Arimaa,2,2,60,60,2002,7.295439999999999,6.04885,585,10,Grid Movement,880,"Abstract Strategy, Animals, Fighting","Aamir Syed, Omar Syed",3.55
163640,Eminent Domain: Microcosm,2,2,15,15,2014,6.5475900000000005,6.048830000000001,1223,13,"Card Drafting, Deck / Pool Building, Hand Management",3584,"Card Game, Civilization, Print & Play, Science Fiction, Space Exploration",Seth Jaffee,1.9032
2162,"Warhammer 40,000",2,6,30,120,1993,6.45394,6.048780000000001,2122,17,"Dice Rolling, Modular Board, Variable Player Powers",3143,"Fighting, Miniatures, Science Fiction","Andy Chambers, Jervis Johnson, Rick Priestley, Gavin Thorpe",3.4745
231696,Bob Ross: Art of Chill Game,2,4,30,30,2017,7.14934,6.0484599999999995,628,12,"Action Point Allowance System, Card Drafting, Dice Rolling, Hand Management, Set Collection",1451,"Card Game, Movies / TV / Radio theme",Prospero Hall,1.875
96713,Deadwood,2,5,60,60,2011,6.43198,6.04842,1660,13,"Dice Rolling, Worker Placement",2954,"American West, City Building",Loïc Lamy,2.1709
31722,Steam over Holland,2,5,180,180,2007,7.35503,6.0483400000000005,465,0,"Auction/Bidding, Route/Network Building, Stock Holding, Tile Placement",500,"Economic, Trains",Bart Van Dijk,3.8077
142402,The Red Dragon Inn 4,2,4,60,60,2013,7.34744,6.047630000000001,547,13,"Betting/Wagering, Hand Management, Variable Player Powers",1872,"Card Game, Fantasy, Humor, Medieval, Party Game","Cliff Bohm, Jeff Morrow, Sam Waller",1.7
32165,Darjeeling,2,5,60,60,2007,6.563280000000001,6.04714,1254,12,"Commodity Speculation, Grid Movement, Modular Board, Set Collection",1334,"Economic, Farming",Günter Burkhardt,2.2179
44,David & Goliath,3,6,60,60,1998,6.45979,6.04702,1470,8,Trick-taking,1792,Card Game,Reinhard Staupe,1.6158
2639,Panzer Leader,2,2,90,90,1974,6.57435,6.04694,1414,12,"Dice Rolling, Hex-and-Counter, Modular Board",3451,"Wargame, World War II","Dave Clark (I), Randall C. Reed, Nick Smith (I)",3.1071
103132,Rapa Nui,2,4,40,40,2011,6.8632,6.04597,732,10,"Card Drafting, Hand Management, Stock Holding",733,"Card Game, Economic",Klaus-Jürgen Wrede,2.0769
137776,Praetor,2,5,75,75,2014,6.67276,6.04592,1055,12,"Modular Board, Tile Placement, Variable Player Powers, Worker Placement",2024,"Ancient, City Building, Economic",Andrei Novac,2.9859
131118,Asgard,2,4,60,120,2012,6.92395,6.04574,710,12,"Simultaneous Action Selection, Variable Phase Order, Worker Placement",1644,"Ancient, Mythology",Pierluca Zizzi,3.7662
5942,Mystery Rummy: Al Capone and the Chicago Underworld,2,4,20,40,2003,6.87591,6.0457,759,8,Set Collection,1374,"Card Game, Mafia","Mike Fitzgerald, Nick Sauer",1.5778
122889,Dominare,2,6,120,120,2012,6.8503,6.044169999999999,768,12,"Area Control / Area Influence, Card Drafting, Hand Management, Simultaneous Action Selection",1315,"Economic, Political, Renaissance",jim pinto,3.4375
206150,1754: Conquest – The French and Indian War,2,4,60,120,2017,7.98353,6.04402,329,10,"Area Control / Area Influence, Area Movement, Campaign / Battle Card Driven, Dice Rolling, Hand Management, Partnerships, Variable Phase Order, Variable Player Powers",883,"Age of Reason, American Indian Wars, Card Game, Educational, Wargame","Beau Beckett, Jeph Stahl",2.4286
154875,"Silent Victory: U.S. Submarines in the Pacific, 1941-45",1,2,120,120,2016,7.98645,6.04375,386,12,"Dice Rolling, Press Your Luck, Simulation",1210,"Nautical, Wargame, World War II",Gregory M. Smith,2.931
19679,Hordes,2,8,60,60,2006,7.55658,6.0434,449,12,Variable Player Powers,694,"Book, Fantasy, Miniatures","Mike McVey, Brian Snoddy, Matt Wilson",3.3226
3655,The Settlers of Canaan,2,4,60,60,2002,6.786630000000001,6.04287,1205,7,"Hand Management, Set Collection, Trading",2248,"Ancient, Civilization, Religious",Klaus Teuber,2.3333
172155,Ascension: Dawn of Champions,1,4,30,30,2015,7.43878,6.0416300000000005,484,13,"Card Drafting, Deck / Pool Building, Hand Management",1074,"Card Game, Fantasy",Justin Gary,2.2
3605,The Third World War,2,2,360,360,1984,7.74345,6.0416,391,12,"Dice Rolling, Hex-and-Counter, Simulation",835,"Modern Warfare, Wargame",Frank Chadwick,3.4706
7806,King Me!,3,6,30,30,2004,6.37429,6.04136,1944,8,Voting,2046,"Bluffing, Deduction, Renaissance",Stefano Luperto,1.2222
215840,Exit: The Game – The Forbidden Castle,1,4,45,90,2017,7.089110000000001,6.041180000000001,560,12,Co-operative Play,2110,"Deduction, Puzzle, Real-time","Inka Brand, Markus Brand",3.6
33003,The Caucasus Campaign,2,2,360,360,2009,7.65627,6.04055,389,0,"Dice Rolling, Hex-and-Counter",975,"Wargame, World War II",Mark Simonitch,2.9846
155708,Tiny Epic Defenders,1,4,30,30,2015,6.37602,6.04041,1970,13,"Action Point Allowance System, Area Control / Area Influence, Campaign / Battle Card Driven, Co-operative Play, Variable Player Powers",5225,"Fantasy, Medieval",Scott Almes,1.7912
56707,Colonia,3,6,120,120,2009,6.609389999999999,6.0401,1085,12,"Auction/Bidding, Set Collection, Voting, Worker Placement",1420,"Economic, Medieval",Dirk Henn,3.1224
149853,Bullfrogs,2,4,20,40,2015,6.9543,6.0399400000000005,730,8,"Action Point Allowance System, Area Control / Area Influence, Hand Management, Modular Board",1541,"Abstract Strategy, Animals, Card Game",Keith Matejka,1.8571
114387,Thebes: The Tomb Raiders,2,4,30,30,2013,6.8968,6.03966,695,8,"Card Drafting, Set Collection, Time Track",1478,"Card Game, Exploration, Travel",Peter Prinz,2.0714
107190,Flash Duel: Second Edition,1,5,5,5,2011,6.9224,6.03923,749,0,"Hand Management, Partnerships, Variable Player Powers",1092,"Card Game, Fantasy, Fighting",David Sirlin,1.614
17053,Sleeping Queens,2,5,10,10,2005,6.42071,6.0391900000000005,2007,8,"Hand Management, Memory, Set Collection, Take That, Trick-taking",4288,"Bluffing, Card Game, Children's Game, Deduction, Educational, Fantasy, Math, Memory, Mythology, Number",Miranda Evarts,1.0611
163930,Abraca...what?,2,5,20,30,2014,6.5883199999999995,6.03909,1130,8,"Memory, Press Your Luck",1539,Deduction,Gary Kim,1.6727
19948,Rum & Pirates,2,5,60,60,2006,6.42743,6.03905,1643,9,"Action Point Allowance System, Dice Rolling, Modular Board",2313,"Dice, Miniatures, Pirates",Stefan Feld,1.9479
420,Rail Baron,3,6,240,240,1977,6.570189999999999,6.03892,1444,10,Roll / Spin and Move,2278,"Economic, Trains, Transportation","R. S. Erickson, Thomas F. Erickson, Jr.",2.2771
21641,Aquädukt,2,4,30,30,2005,6.42355,6.03863,1564,8,"Dice Rolling, Press Your Luck, Route/Network Building, Tile Placement",1820,"City Building, Dice",Bernhard Weber,1.7069999999999999
815,Chrononauts,1,6,30,30,2000,6.2224699999999995,6.03849,4851,11,"Hand Management, Modular Board, Press Your Luck",7995,"Bluffing, Card Game, Deduction, Educational, Political, Science Fiction, World War I, World War II",Andrew Looney,1.8465
635,Formula Motor Racing,3,6,20,20,1995,6.3893699999999995,6.03845,1778,8,"Dice Rolling, Hand Management",2090,"Card Game, Dice, Racing",Reiner Knizia,1.1854
105624,Poseidon's Kingdom,2,4,45,45,2011,6.8717,6.03806,705,10,"Area Movement, Dice Rolling, Tile Placement",1253,"Animals, Dice, Mythology","Gordon Lamont, Fraser Lamont",2.4
216403,Element,2,4,30,60,2017,7.558660000000001,6.03776,443,14,"Area Control / Area Influence, Area Enclosure, Grid Movement, Tile Placement",908,Abstract Strategy,Mike Richie,2.25
204431,One Night Ultimate Alien,4,10,10,10,2017,7.341019999999999,6.03723,473,8,"Role Playing, Variable Player Powers, Voting",1746,"Bluffing, Card Game, Deduction, Horror, Party Game","Ted Alspach, Akihisa Okui",2.125
205867,Bohnanza: The Duel,2,2,45,45,2016,7.22463,6.03664,510,12,"Hand Management, Set Collection, Trading",1322,Card Game,Uwe Rosenberg,2.0455
41490,Phantom Leader,1,1,30,30,2010,7.496910000000001,6.03592,446,12,"Campaign / Battle Card Driven, Card Drafting, Dice Rolling",854,"Aviation / Flight, Modern Warfare, Vietnam War, Wargame",Dan Verssen,2.5735
68228,Railways of the World: The Card Game,2,4,30,60,2010,6.74702,6.035830000000001,848,8,"Card Drafting, Pick-up and Deliver, Set Collection",1314,"Card Game, Trains","James Eastham, Steve Ellis (II)",2.2069
97357,Sunrise City,2,4,60,60,2012,6.665189999999999,6.035819999999999,948,10,"Auction/Bidding, Card Drafting, Tile Placement, Variable Player Powers",1441,City Building,Isaias Vallejo,2.3288
127095,Origin,2,4,45,60,2013,6.750710000000001,6.03471,859,8,"Area Control / Area Influence, Area Movement, Hand Management, Set Collection",1550,"Exploration, Prehistoric",Andrea Mainini,2.1429
84469,Fürstenfeld,2,5,60,60,2010,6.53549,6.0346,1144,13,"Commodity Speculation, Hand Management",1291,"Economic, Farming, Medieval",Friedemann Friese,2.4653
